id,tweet,emotion,clean,Tweet_len,hashtags,n_htags,word_count,ev_emoji,stopwords,stem,polarity
1255524781392363528,"Fighting Stigma: Coronavirus: The new 'heroes' on Northern Ireland's walls: Three brothers in the Waterside area of Londonderry have been hard at work transforming their area to honour healthcare staff. Mark, Peter and Dee ... https://t.co/qUo1SqBuLd",-0.07765151515151518,fighting stigma  coronavirus  the new 'heroes' on northern ireland's walls  three brothers in the waterside area of londonderry have been hard at work transforming their area to honour healthcare staff mark peter and dee,250,set(),0,36,0,fighting stigma coronavirus new 'heroes ' northern ireland 's walls three brothers waterside area londonderry hard work transforming area honour healthcare staff mark dee,fight stigma coronaviru new ' hero ' northern ireland' wall three brother watersid area londonderri hard work transform area honour healthcar staff mark peter dee,-1
1255524869514637315,I challenge you to #SaveTheWorld❤ from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields #Bottles2Shields  Spanish https://t.co/Dzh14jOsuB  #BillionShieldsChallenge  # https://t.co/p1VeLFTJDG,-0.0625,i challenge you to  savetheworld  from  coronavirus  recycle empty soda bottles into face shields and become a hero   billionshields  bottles2shields spanish  billionshieldschallenge  ,237,"{'Coronavirus!', 'BillionShieldsChallenge', '', 'BillionShields', 'Bottles2Shields', 'SaveTheWorld❤'}",6,25,0,challenge savetheworld coronavirus recycle empty soda bottles shields become hero billionshields bottles2shields spanish billionshieldschallenge,challeng savetheworld coronaviru recycl empti soda bottl face shield becom hero billionshield bottl 2shield spanish billionshieldschalleng,-1
1255524957762838531,I challenge you to ❤#SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Russian https://t.co/lunyFgaptB #BillionShieldsChallenge  # https://t.co/1MbtSGoFJh,-0.0625,i challenge you to   savetheworld from  coronavirus  recycle empty soda bottles into face shields and become a hero   billionshields russian  billionshieldschallenge  ,219,"{'Coronavirus!', 'BillionShieldsChallenge', 'BillionShields', ''}",4,24,0,challenge savetheworld coronavirus recycle empty soda bottles shields become hero billionshields russian billionshieldschallenge,challeng savetheworld coronaviru recycl empti soda bottl face shield becom hero billionshield russian billionshieldschalleng,-1
1255525762180026380,"Social Distance-SING in #Paris !Where is the 1st place you’re traveling to once #socialdistancing and #covid19 has ended?  Let me know in the comments!
#seetheworld🌍 #tripster #parisstreets #courtyard @ Paris, France https://t.co/mOiWvE5sNj",0.05208333333333333,social distance sing in  paris  where is the 1st place you re traveling to once  socialdistancing and  covid19 has ended  let me know in the comments   seetheworld   tripster  parisstreets  courtyard   paris france,240,"{'courtyard', 'Paris', 'socialdistancing', 'parisstreets', 'tripster', 'covid19', 'seetheworld🌍'}",7,32,0,social distance sing paris 1st place traveling socialdistancing covid19 ended let know comments seetheworld tripster parisstreets courtyard paris france,social distanc sing pari 1st place travel onc socialdistanc covid 19 ha end let know comment seetheworld tripster parisstreet courtyard pari franc,1
1255526147074461698,"Honored to design this piece for #artoftroegs @troegsbeer
.
Illustration Story: 🍻
.
For the art of Tröegs contest I decided to create an original work of art in pen and ink that represents the pandemic of COVID-19,… https://t.co/FknqKHTHR0",0.375,honored to design this piece for  artoftroegs  troegsbeer illustration story    for the art of tr egs contest i decided to create an original work of art in pen and ink that represents the pandemic of covid 19 ,239,{'artoftroegs'},1,39,0,honored design piece artoftroegs troegsbeer illustration story art tr egs contest decided create original work art pen ink represents pandemic covid 19,honor design thi piec artoftroeg troegsbeer illustr stori art tr eg contest decid creat origin work art pen ink repres pandem covid 19,1
1255526387093553152,"https://t.co/q1bIRB22rA The Austin Independent School District has spent $7.6 million in the last six weeks addressing changes related to the coronavirus pandemic, including new https://t.co/1UNcPXVw5S #atx #austin #all512",0.007272727272727268,the austin independent school district has spent  76 million in the last six weeks addressing changes related to the coronavirus pandemic including new  atx  austin  all512,222,"{'all512', 'austin', 'atx'}",3,28,0,austin independent school district spent 76 million last six weeks addressing changes related coronavirus pandemic including new atx austin all512,austin independ school district ha spent 76 million last six week address chang relat coronaviru pandem includ new atx austin 512,1
1255526508761923589,Soooo. Decided With ALL The Shit With Covid19. And My Personal Inner Issues. I Needed A MentalHealth Day At The Beach. I Researched The Weather. And Planned Accordingly. I Left SanAntonio… https://t.co/ma4nuIluRe,-0.05,soooo decided with all the shit with covid19 and my personal inner issues i needed a mentalhealth day at the beach i researched the weather and planned accordingly i left sanantonio ,212,set(),0,32,0,soooo decided shit covid19 personal inner issues needed mentalhealth day beach researched weather planned accordingly left sanantonio,sooo decid shit covid 19 person inner issu need mentalhealth day beach research weather plan accordingli left sanantonio,-1
1255526845321273353,"Happy 20th anniversary to my sweet bride Jennifer.  Though CoVID may have ruined Paris, I am excited to celebrate with you today.  You are the love of my life, and there’s no one I’d rather quarantine with than you!… https://t.co/gOhu4RySaz",0.43,happy 20th anniversary to my sweet bride jennifer though covid may have ruined paris i am excited to celebrate with you today you are the love of my life and there s no one i d rather quarantine with than you  ,240,set(),0,40,0,happy 20th anniversary sweet bride jennifer though covid may ruined paris excited celebrate today love life rather quarantine,happi 20th anniversari sweet bride jennif though covid may ruin pari excit celebr today love life one rather quarantin,1
1255527526878916608,I challenge you to #SaveTheWorld❤ from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields #Bottles2Shields  Spanish https://t.co/Dzh14jOsuB  #BillionShieldsChallenge  # https://t.co/BORIETOfyg,-0.0625,i challenge you to  savetheworld  from  coronavirus  recycle empty soda bottles into face shields and become a hero   billionshields  bottles2shields spanish  billionshieldschallenge  ,237,"{'Coronavirus!', 'BillionShieldsChallenge', '', 'BillionShields', 'Bottles2Shields', 'SaveTheWorld❤'}",6,25,0,challenge savetheworld coronavirus recycle empty soda bottles shields become hero billionshields bottles2shields spanish billionshieldschallenge,challeng savetheworld coronaviru recycl empti soda bottl face shield becom hero billionshield bottl 2shield spanish billionshieldschalleng,-1
1255527615248687106,I challenge you to ❤#SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Russian https://t.co/lunyFgaptB #BillionShieldsChallenge  # https://t.co/LSMLuyAP8I,-0.0625,i challenge you to   savetheworld from  coronavirus  recycle empty soda bottles into face shields and become a hero   billionshields russian  billionshieldschallenge  ,219,"{'Coronavirus!', 'BillionShieldsChallenge', 'BillionShields', ''}",4,24,0,challenge savetheworld coronavirus recycle empty soda bottles shields become hero billionshields russian billionshieldschallenge,challeng savetheworld coronaviru recycl empti soda bottl face shield becom hero billionshield russian billionshieldschalleng,-1
1255527687499796480,".
.
Today is in the middle of this week, so it's just normal on japanese national holiday.
Also, with considering serious COVID-19 situation and a request to avoid clouded places and times, what we can do are… https://t.co/CRKIvIsxIu",-0.04583333333333333,today is in the middle of this week so it's just normal on japanese national holiday also with considering serious covid 19 situation and a request to avoid clouded places and times what we can do are ,233,set(),0,39,0,today middle week 's normal japanese national holiday considering serious covid 19 situation request avoid clouded places times,today middl thi week it' normal japanes nation holiday also consid seriou covid 19 situat request avoid cloud place time,-1
1255527791761805315,❤#SaveTheWorld from #Coronavirus!  Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Arabic https://t.co/YrxltDqaph #BillionShieldsChallenge  # https://t.co/ii4AadxkPR,-0.125,  savetheworld from  coronavirus  recycle empty soda bottles into face shields and become a hero   billionshields arabic  billionshieldschallenge  ,200,"{'Coronavirus!', 'BillionShieldsChallenge', 'BillionShields', ''}",4,20,0,savetheworld coronavirus recycle empty soda bottles shields become hero billionshields arabic billionshieldschallenge,savetheworld coronaviru recycl empti soda bottl face shield becom hero billionshield arab billionshieldschalleng,-1
1255528006216568832,"Educational manual labour!
.
.
.
.
.
#homeschooling #outside #learning #educate #havefun #isolation #coronavirus #lockdown #teachersofinstagram #teaching #teachers #design #woodworking @ Crudwell, Wiltshire, United… https://t.co/qKWz6QxrVR",0.15625,educational manual labour   homeschooling  outside  learning  educate  havefun  isolation  coronavirus  lockdown  teachersofinstagram  teaching  teachers  design  woodworking   crudwell wiltshire united ,239,"{'teachersofinstagram', 'educate', 'design', 'teachers', 'homeschooling', 'teaching', 'learning', 'outside', 'havefun', 'woodworking', 'coronavirus', 'lockdown', 'isolation'}",13,26,0,educational manual labour homeschooling outside learning educate havefun isolation coronavirus lockdown teachersofinstagram teaching teachers design woodworking crudwell wiltshire united,educ manual labour homeschool outsid learn educ havefun isol coronaviru lockdown teachersofinstagram teach teacher design woodwork crudwel wiltshir unit,1
1255528295363481602,"Prepping another batch of 100 face shields, half for my local police department and the other for a nursing home a town over. #covid #covidkindness #faceshields #protectourdoctorsandnurses #protectyourself #covid_19… https://t.co/iL0ZFvPwca",-0.0972222222222222,prepping another batch of 100 face shields half for my local police department and the other for a nursing home a town over  covid  covidkindness  faceshields  protectourdoctorsandnurses  protectyourself  covid 19 ,240,"{'covidkindness', 'covid_19…', 'faceshields', 'protectyourself', 'covid', 'protectourdoctorsandnurses'}",6,30,0,prepping another batch 100 shields half local police department nursing home town covid covidkindness faceshields protectourdoctorsandnurses protectyourself covid 19,prep anoth batch 100 face shield half local polic depart nurs home town covid covidkind faceshield protectourdoctorsandnurs protectyourself covid 19,-1
1255529058756067332,Check ins always busy as the gig gets heated up.. cc @hypergyal  #RBEmusicShowcase 🎹🎻🎤 ⏭ CATCH US LIVE ON INSTAGRAM EVERY THURSDAY 7pm-9pm Quarantine Showcase until Covid-19 🦠is cleared. Hosted by  @jennifernadi of… https://t.co/Z7KNCnZ3qC,0.11818181818181818,check ins always busy as the gig gets heated up cc  hypergyal  rbemusicshowcase       catch us live on instagram every thursday 7pm 9pm quarantine showcase until covid 19  is cleared hosted by  jennifernadi of ,239,{'RBEmusicShowcase'},1,34,0,check always busy gig gets heated cc hypergyal rbemusicshowcase catch us live instagram every thursday 7pm 9pm quarantine showcase covid 19 cleared hosted jennifernadi,check alway busi gig get heat cc hypergy rbemusicshowcas catch us live instagram everi thursday 7pm 9pm quarantin showcas covid 19 clear host jennifernadi,1
1255529318719111170,"Just want to share this beautiful mask made with lots of live by my daughter Kat. Love you, sweetie! Huge hugs #staysafe #covid #mask #madewithlove #love @ Texas https://t.co/g912kUeQXn",0.5022727272727272,just want to share this beautiful mask made with lots of live by my daughter kat love you sweetie  huge hugs  staysafe  covid  mask  madewithlove  love   texas,185,"{'love', 'mask', 'staysafe', 'madewithlove', 'covid'}",5,29,0,share beautiful mask made lots live daughter kat love sweetie huge hugs staysafe covid mask madewithlove love texas,want share thi beauti mask made lot live daughter kat love sweeti huge hug staysaf covid mask madewithlov love texa,1
1255529673821478913,"One of the most frequent complaints that we get from clients are HEADACHES 🤯... and even worse now since covid19 has prevented them from getting a treatment. 

Life definitely can be stressful during this time which… https://t.co/WDYQFakQPF",0.04999999999999999,one of the most frequent complaints that we get from clients are headaches   and even worse now since covid19 has prevented them from getting a treatment life definitely can be stressful during this time which ,240,set(),0,37,-1,frequent complaints get clients headaches even worse since covid19 prevented getting treatment life definitely stressful time,one frequent complaint get client headach even wors sinc covid 19 ha prevent get treatment life definit stress dure thi time,1
1255530120686821376,"#Repost @vohboston with @get_repost
・・・
”The wound is the place where the light enters you.”⁣
~ Rumi⁣
⁣
#humpdayhope #survivor #covid19 #inspirational #inspire #inspirationalmemes #motivationalmemes #motivation… https://t.co/4Wia31WT8V",0.45, repost  vohboston with  get repost      the wound is the place where the light enters you     rumi     humpdayhope  survivor  covid19  inspirational  inspire  inspirationalmemes  motivationalmemes  motivation ,235,"{'motivationalmemes', 'inspirational', 'Repost', 'motivation…', 'survivor', 'covid19', 'inspirationalmemes', 'inspire', 'humpdayhope'}",9,27,0,repost vohboston get repost wound place light enters rumi humpdayhope survivor covid19 inspirational inspire inspirationalmemes motivationalmemes motivation,repost vohboston get repost wound place light enter rumi humpdayhop survivor covid 19 inspir inspir inspirationalmem motivationalmem motiv,1
1255530141335379970,"Who needs a shot for COVID-19, when I can give you shots with my Canon-2020...LOL!! I hear our SWFL Beaches are re-opening!! HERE'S A VERY LIMITED OFFER! NOW's the time to arrange for those Family Portraits you've… https://t.co/k3VhQTkKYb",-0.11607142857142858,who needs a shot for covid 19 when i can give you shots with my canon 2020lol   i hear our swfl beaches are re opening   here's a very limited offer  now's the time to arrange for those family portraits you've ,238,set(),0,38,0,needs shot covid 19 give shots canon 2020lol hear swfl beaches opening 's limited offer 's time arrange family portraits 've,need shot covid 19 give shot canon 2020lol hear swfl beach open here' veri limit offer now' time arrang famili portrait you'v,-1
1255530271992098816,I challenge you to ❤#SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Russian https://t.co/lunyFgaptB #BillionShieldsChallenge  # https://t.co/6J9qFNtqhP,-0.0625,i challenge you to   savetheworld from  coronavirus  recycle empty soda bottles into face shields and become a hero   billionshields russian  billionshieldschallenge  ,219,"{'Coronavirus!', 'BillionShieldsChallenge', 'BillionShields', ''}",4,24,0,challenge savetheworld coronavirus recycle empty soda bottles shields become hero billionshields russian billionshieldschallenge,challeng savetheworld coronaviru recycl empti soda bottl face shield becom hero billionshield russian billionshieldschalleng,-1
1255530884285059072,"They arrived, branded, soft, washable high quality, adjustable masks for our team!!!
I'm all about comfort and cannot stand the rubber bands on the ears lol.

#lvrealtor #lasvegasreator #coronavirus #covid #covid19… https://t.co/b1dMzATuu6",0.4041666666666666,they arrived branded soft washable high quality adjustable masks for our team    i'm all about comfort and cannot stand the rubber bands on the ears lol  lvrealtor  lasvegasreator  coronavirus  covid  covid19 ,239,"{'covid19…', 'lvrealtor', 'covid', 'lasvegasreator', 'coronavirus'}",5,32,0,arrived branded soft washable high quality adjustable masks team 'm comfort stand rubber bands ears lol lvrealtor lasvegasreator coronavirus covid covid19,arriv brand soft washabl high qualiti adjust mask team i'm comfort cannot stand rubber band ear lol lvrealtor lasvegasr coronaviru covid covid 19,1
1255531066888159232,❤❤ I challenge you to #SaveTheWorld from #Covid-19! Recycle empty soda bottles into face shields and become a hero!  https://t.co/b5luv683Ov #BillionShieldsChallenge  # https://t.co/ME4nBlBWox,-0.125,   i challenge you to  savetheworld from  covid 19  recycle empty soda bottles into face shields and become a hero   billionshieldschallenge  ,192,"{'', 'BillionShieldsChallenge', 'SaveTheWorld', 'Covid-19!'}",4,23,0,challenge savetheworld covid 19 recycle empty soda bottles shields become hero billionshieldschallenge,challeng savetheworld covid 19 recycl empti soda bottl face shield becom hero billionshieldschalleng,-1
1255531634033659905,"* New Inventory * CHROMEBOOK Budget Priced (New &amp; Recertified) 

BUY @ https://t.co/6YhdnFNRBc

#Chromebooks #k12 #STEM #Zoom #Covid19 #k12students #homeschool #homeschooling @ JCW Computer Consulting, LLC (https://t.co/wQiQDrhdtT) https://t.co/TDctH9wZ3h",0.13636363636363635,  new inventory   chromebook budget priced  new   recertified  buy    chromebooks  k12  stem  zoom  covid19  k12students  homeschool  homeschooling   jcw computer consulting llc  ,259,"{'k12', 'homeschool', 'homeschooling', 'k12students', 'Covid19', 'Zoom', 'Chromebooks', 'STEM'}",8,28,0,new inventory chromebook budget priced new recertified buy chromebooks k12 stem zoom covid19 k12students homeschool homeschooling jcw computer consulting llc,new inventori chromebook budget price new recertifi buy chromebook k12 stem zoom covid 19 k12student homeschool homeschool jcw comput consult llc,1
1255532209005572098,"Trying my best to keep up with the demand. #facemask #facemaskmaker #realtoresme #seamstress #chicago #dunning #inthistogether #coronavirus #quarantine #quarantinelife #facemaskhomemade @ Dunning, Chicago https://t.co/wquJJvbH1i",1.0,trying my best to keep up with the demand  facemask  facemaskmaker  realtoresme  seamstress  chicago  dunning  inthistogether  coronavirus  quarantine  quarantinelife  facemaskhomemade   dunning chicago,228,"{'facemaskhomemade', 'inthistogether', 'chicago', 'quarantinelife', 'dunning', 'quarantine', 'facemaskmaker', 'realtoresme', 'seamstress', 'facemask', 'coronavirus'}",11,24,0,trying best keep demand facemask facemaskmaker realtoresme seamstress chicago dunning inthistogether coronavirus quarantine quarantinelife facemaskhomemade dunning chicago,tri best keep demand facemask facemaskmak realtoresm seamstress chicago dun inthistogeth coronaviru quarantin quarantinelif facemaskhomemad dun chicago,1
1255532288332443650,"Part 2 of “Come at me, bro” In this episode of Cuomo in the Time of Corona nygovcuomo reminds the American people how loving and unified we are by displaying the huge amount of masks and love NY receives from other… https://t.co/pxJyeqhbsl",0.275,part 2 of  come at me bro  in this episode of cuomo in the time of corona nygovcuomo reminds the american people how loving and unified we are by displaying the huge amount of masks and love ny receives from other ,239,set(),0,42,0,part 2 bro episode cuomo time corona nygovcuomo reminds american people loving unified displaying huge amount masks love ny receives,part 2 come bro thi episod cuomo time corona nygovcuomo remind american peopl love unifi display huge amount mask love ny receiv,1
1255532841355665409,I challenge you to #SaveTheWorld❤ from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields #Bottles2Shields  Spanish https://t.co/Dzh14jOsuB  #BillionShieldsChallenge  # https://t.co/x0M2VavjFM,-0.0625,i challenge you to  savetheworld  from  coronavirus  recycle empty soda bottles into face shields and become a hero   billionshields  bottles2shields spanish  billionshieldschallenge  ,237,"{'Coronavirus!', 'BillionShieldsChallenge', '', 'BillionShields', 'Bottles2Shields', 'SaveTheWorld❤'}",6,25,0,challenge savetheworld coronavirus recycle empty soda bottles shields become hero billionshields bottles2shields spanish billionshieldschallenge,challeng savetheworld coronaviru recycl empti soda bottl face shield becom hero billionshield bottl 2shield spanish billionshieldschalleng,-1
1255532929767428097,I challenge you to ❤#SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Russian https://t.co/lunyFgaptB #BillionShieldsChallenge  # https://t.co/x7ALsQTT2M,-0.0625,i challenge you to   savetheworld from  coronavirus  recycle empty soda bottles into face shields and become a hero   billionshields russian  billionshieldschallenge  ,219,"{'Coronavirus!', 'BillionShieldsChallenge', 'BillionShields', ''}",4,24,0,challenge savetheworld coronavirus recycle empty soda bottles shields become hero billionshields russian billionshieldschallenge,challeng savetheworld coronaviru recycl empti soda bottl face shield becom hero billionshield russian billionshieldschalleng,-1
1255533106360135683,❤#SaveTheWorld from #Coronavirus!  Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Arabic https://t.co/YrxltDqaph #BillionShieldsChallenge  # https://t.co/8NJ254JWeD,-0.125,  savetheworld from  coronavirus  recycle empty soda bottles into face shields and become a hero   billionshields arabic  billionshieldschallenge  ,200,"{'Coronavirus!', 'BillionShieldsChallenge', 'BillionShields', ''}",4,20,0,savetheworld coronavirus recycle empty soda bottles shields become hero billionshields arabic billionshieldschallenge,savetheworld coronaviru recycl empti soda bottl face shield becom hero billionshield arab billionshieldschalleng,-1
1255533199465361410,Feeling the Corona stress? Tell it to beat it with this 100% natural hand sanitizer with soothing CBD oil! Pick one up curbside from us and keep it in your car or purse - never be stressed about cleanliness again.… https://t.co/zX8ZtXuaMP,0.125,feeling the corona stress  tell it to beat it with this 100  natural hand sanitizer with soothing cbd oil  pick one up curbside from us and keep it in your car or purse never be stressed about cleanliness again ,238,set(),0,41,0,feeling corona stress tell beat 100 natural hand sanitizer soothing cbd oil pick curbside us keep car purse never stressed cleanliness,feel corona stress tell beat thi 100 natur hand sanit sooth cbd oil pick one curbsid us keep car purs never stress cleanli,1
1255533681118150661,"🌟 Free Short Term CBT Counselling 🌟  We are pleased to  offer another round of free, short term counselling to residents of Toronto &amp; the GTA who have lost employment due to the Covid-19 pandemic and who do not have… https://t.co/BFwh7x44Wo",0.1392857142857143,  free short term cbt counselling   we are pleased to offer another round of free short term counselling to residents of toronto   the gta who have lost employment due to the covid 19 pandemic and who do not have ,244,set(),0,41,0,free short term cbt counselling pleased offer another round free short term counselling residents toronto gta lost employment due covid 19 pandemic,free short term cbt counsel pleas offer anoth round free short term counsel resid toronto gta lost employ due covid 19 pandem,1
1255533941286674435,"“And then I see the hot lava where it knocks it out in a minute. One minute. And is there a way we can do something like that, by injection inside or almost a cleaning?

“So it’d be interesting to check that.“ https://t.co/qviUM2maQs",0.375, and then i see the hot lava where it knocks it out in a minute one minute and is there a way we can do something like that by injection inside or almost a cleaning   so it d be interesting to check that ,233,set(),0,43,0,see hot lava knocks minute minute way something like injection inside almost cleaning interesting check,see hot lava knock minut one minut way someth like inject insid almost clean interest check,1
1255534032466608128,"....snort..... Good morning. 🙂#Covid19 #Coronavirus #Covid19Lockdown  #MedicalTourist #MedicalTourism #BajaLife #alternativeliving #internationalliving #EnsendmedTours #CoveMedicalTours @ Ensenada, Baja California https://t.co/GPYgdj2TY1",0.7,snort good morning   covid19  coronavirus  covid19lockdown  medicaltourist  medicaltourism  bajalife  alternativeliving  internationalliving  ensendmedtours  covemedicaltours   ensenada baja california,237,"{'MedicalTourism', 'EnsendmedTours', 'Coronavirus', 'Covid19Lockdown', 'MedicalTourist', 'BajaLife', 'internationalliving', 'CoveMedicalTours', 'alternativeliving'}",9,18,1,snort good morning covid19 coronavirus covid19lockdown medicaltourist medicaltourism bajalife alternativeliving internationalliving ensendmedtours covemedicaltours ensenada baja california,snort good morn covid 19 coronaviru covid 19lockdown medicaltourist medicaltour bajalif alternativeliv internationalliv ensendmedtour covemedicaltour ensenada baja california,1
1255534365381210112,"Very hyped about tomorrow’s show. Usually this is all happening live from @ArtformStudioLA store front window. But Covid, so we were able to tap some of our favorite people outside of LA. From Oakland, NYC and Chile… https://t.co/IDqkrek5YV",0.1810606060606061,very hyped about tomorrow s show usually this is all happening live from  artformstudiola store front window but covid so we were able to tap some of our favorite people outside of la from oakland nyc and chile ,240,set(),0,38,0,hyped tomorrow show usually happening live artformstudiola store front window covid able tap favorite people outside oakland nyc chile,veri hype tomorrow show usual thi happen live artformstudiola store front window covid abl tap favorit peopl outsid la oakland nyc chile,1
1255534377607536645,"One Day with My Father in the Days of the Coronavirus and All Right, Thank GOD 🎸🎸🎸 GOD Bless You 🎸🎸🎸 @ Foggia, Italy https://t.co/JajBufONRX",0.2857142857142857,one day with my father in the days of the coronavirus and all right thank god     god bless you       foggia italy,140,set(),0,25,0,day father days coronavirus right thank god god bless foggia italy,one day father day coronaviru right thank god god bless foggia itali,1
1255534378354081793,"NSTV Long Island grieves with the family ergsweetone4u and friends of Sabina Miller, NSTV Producer, Volunteer since 1995 and one of the NSTV family who passed in her sleep this morning from the Covid virus.  She is… https://t.co/lAaiTIkV7h",-0.05,nstv long island grieves with the family ergsweetone4u and friends of sabina miller nstv producer volunteer since 1995 and one of the nstv family who passed in her sleep this morning from the covid virus she is ,239,set(),0,38,0,nstv long island grieves family ergsweetone4u friends sabina miller nstv producer volunteer since 1995 nstv family passed sleep morning covid virus,nstv long island griev famili ergsweeton 4u friend sabina miller nstv produc volunt sinc 1995 one nstv famili pass sleep thi morn covid viru,-1
1255534692612345859,"Coronavirus ‘cytokines storm’: this over-active immune response could be behind some fatal cases of COVID-19
.
https://t.co/Iw7aN9mfhp
.
Or, Link to blog in bio
.
#physiostrengthclub #physiotherapist #physiotherapy… https://t.co/8Cwv9tMxLO",-0.4,coronavirus  cytokines storm   this over active immune response could be behind some fatal cases of covid 19 or link to blog in bio  physiostrengthclub  physiotherapist  physiotherapy ,239,"{'physiotherapy…', 'physiotherapist', 'physiostrengthclub'}",3,29,0,coronavirus cytokines storm active immune response could behind fatal cases covid 19 link blog bio physiostrengthclub physiotherapist physiotherapy,coronaviru cytokin storm thi activ immun respons could behind fatal case covid 19 link blog bio physiostrengthclub physiotherapist physiotherapi,-1
1255534695778881536,https://t.co/j63MD2MZVU What will COVID-19 mean for your retirement? Does this change the best time to claim Social Security? Will the Social Security trust fund survive the coronavirus? Keep ready to find out. OSO TAX SERVICE https://t.co/JWTCGIIED2,0.19083333333333333,what will covid 19 mean for your retirement  does this change the best time to claim social security  will the social security trust fund survive the coronavirus  keep ready to find out oso tax service,250,set(),0,36,0,covid 19 mean retirement change best time claim social security social security trust fund survive coronavirus keep ready find oso tax service,covid 19 mean retir doe thi chang best time claim social secur social secur trust fund surviv coronaviru keep readi find oso tax servic,1
1255534763512868865,"What is your favorite COVID-19 Look? Drop a pic!

Also this is Face Masks Explained:

If we all run around naked and some pees on you, you get wet right away.

If you are wearing pants, some pee will get through but… https://t.co/qxmb6fZ4CM",0.20267857142857146,what is your favorite covid 19 look  drop a pic  also this is face masks explained  if we all run around naked and some pees on you you get wet right away if you are wearing pants some pee will get through but ,240,set(),0,43,0,favorite covid 19 look drop masks explained run around naked pees get wet right away wearing pants pee get,favorit covid 19 look drop pic also thi face mask explain run around nake pee get wet right away wear pant pee get,1
1255535089469005826,"MAKE ME LAUGH with AGBEYO VISUALS. 

""A Series that Shows the Expression of How Individual Laughs""

MARCH | 2020

#makemelaugh
#makemelaughwithagbeyovisuals
#mmlwithagbeyovisuals
#Staysafe #covid19… https://t.co/JBdUNfZhZX",0.15,make me laugh with agbeyo visuals  a series that shows the expression of how individual laughs  march   2020  makemelaugh  makemelaughwithagbeyovisuals  mmlwithagbeyovisuals  staysafe  covid19 ,222,"{'covid19…', 'makemelaughwithagbeyovisuals', 'mmlwithagbeyovisuals', 'Staysafe', 'makemelaugh'}",5,25,0,make laugh agbeyo visuals series shows expression individual laughs march 2020 makemelaugh makemelaughwithagbeyovisuals mmlwithagbeyovisuals staysafe covid19,make laugh agbeyo visual seri show express individu laugh march 2020 makemelaugh makemelaughwithagbeyovisu mmlwithagbeyovisu staysaf covid 19,1
1255535588217888769,I challenge you to ❤#SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Russian https://t.co/lunyFgaptB #BillionShieldsChallenge  # https://t.co/chAE1p503T,-0.0625,i challenge you to   savetheworld from  coronavirus  recycle empty soda bottles into face shields and become a hero   billionshields russian  billionshieldschallenge  ,219,"{'Coronavirus!', 'BillionShieldsChallenge', 'BillionShields', ''}",4,24,0,challenge savetheworld coronavirus recycle empty soda bottles shields become hero billionshields russian billionshieldschallenge,challeng savetheworld coronaviru recycl empti soda bottl face shield becom hero billionshield russian billionshieldschalleng,-1
1255535764835831808,❤#SaveTheWorld from #Coronavirus!  Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Arabic https://t.co/YrxltDqaph #BillionShieldsChallenge  # https://t.co/RODhaSxzI6,-0.125,  savetheworld from  coronavirus  recycle empty soda bottles into face shields and become a hero   billionshields arabic  billionshieldschallenge  ,200,"{'Coronavirus!', 'BillionShieldsChallenge', 'BillionShields', ''}",4,20,0,savetheworld coronavirus recycle empty soda bottles shields become hero billionshields arabic billionshieldschallenge,savetheworld coronaviru recycl empti soda bottl face shield becom hero billionshield arab billionshieldschalleng,-1
1255535770099683329,"Sometimes distance is the only way to find peace 🤙🏽☮️✌🏽
⠀⠀⠀⠀⠀⠀⠀⠀⠀
#socialdistancing &amp; face mask tun up long before #corona! #dubai 2017 or 2018, can’t remember which year...
⠀⠀⠀⠀⠀⠀⠀⠀⠀
📸 @ThisIsJester #الحمدلله @… https://t.co/1UUHIbKCP4",-0.03125,sometimes distance is the only way to find peace                   socialdistancing   face mask tun up long before  corona   dubai 2017 or 2018 can t remember which year              thisisjester             ,240,"{'dubai', 'الحمدلله', 'socialdistancing', 'corona!'}",4,34,-1,sometimes distance way find peace socialdistancing mask tun long corona dubai 2017 2018 remember year thisisjester,sometim distanc onli way find peac socialdistanc face mask tun long befor corona dubai 2017 2018 rememb year thisisjest,-1
